date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-11-03 16:00:00+00:00,2025-11-03 16:00:00+00:00,3588.93,3682.44,3562.69,3631.06,51700.635007,-3.9815044756e-06,0.0
2025-11-03 20:00:00+00:00,2025-11-03 20:00:00+00:00,3631.32,3636.49,3557.24,3603.75,26766.570866,-3.9815044756e-06,0.0
2025-11-04 00:00:00+00:00,2025-11-04 00:00:00+00:00,3603.66,3654.38,3567.0,3642.41,24867.899507,5.03200812729e-05,0.0
2025-11-04 04:00:00+00:00,2025-11-04 04:00:00+00:00,3642.41,3647.82,3473.75,3494.86,91195.768731,5.03200812729e-05,0.0
2025-11-04 08:00:00+00:00,2025-11-04 08:00:00+00:00,3494.85,3533.97,3460.26,3529.21,46757.886537,1.49845075421e-05,0.0
2025-11-04 12:00:00+00:00,2025-11-04 12:00:00+00:00,3529.21,3587.59,3473.74,3507.5,51951.747294,1.49845075421e-05,0.0
2025-11-04 16:00:00+00:00,2025-11-04 16:00:00+00:00,3507.76,3520.48,3225.78,3231.01,138139.565484,3.40954043832e-05,0.0
2025-11-04 20:00:00+00:00,2025-11-04 20:00:00+00:00,3231.01,3305.0,3056.01,3286.91,167609.443765,3.40954043832e-05,0.0
2025-11-05 00:00:00+00:00,2025-11-05 00:00:00+00:00,3286.91,3349.47,3166.45,3334.97,92053.609086,-4.82122718517e-05,0.0
2025-11-05 04:00:00+00:00,2025-11-05 04:00:00+00:00,3334.97,3354.87,3304.0,3331.16,36717.96322,-4.82122718517e-05,0.0
2025-11-05 08:00:00+00:00,2025-11-05 08:00:00+00:00,3331.3,3331.59,3274.9,3322.81,33794.123004,-2.76897107365e-05,0.0
2025-11-05 12:00:00+00:00,2025-11-05 12:00:00+00:00,3322.84,3398.91,3312.72,3397.99,55843.09556,-2.76897107365e-05,0.0
2025-11-05 16:00:00+00:00,2025-11-05 16:00:00+00:00,3397.99,3479.48,3370.0,3454.85,48616.746797,-3.65313017674e-05,0.0
2025-11-05 20:00:00+00:00,2025-11-05 20:00:00+00:00,3454.84,3480.66,3411.0,3424.34,31986.568143,-3.65313017674e-05,0.0
2025-11-06 00:00:00+00:00,2025-11-06 00:00:00+00:00,3424.35,3450.65,3373.27,3433.15,33285.334727,-0.000168914431449,0.0
2025-11-06 04:00:00+00:00,2025-11-06 04:00:00+00:00,3433.15,3456.25,3364.0,3380.53,28282.768018,-0.000168914431449,0.0
2025-11-06 08:00:00+00:00,2025-11-06 08:00:00+00:00,3380.52,3415.0,3367.08,3399.67,20435.245567,-4.93554084717e-05,0.0
2025-11-06 12:00:00+00:00,2025-11-06 12:00:00+00:00,3399.67,3405.0,3277.2,3300.81,53518.60482,-4.93554084717e-05,0.0
2025-11-06 16:00:00+00:00,2025-11-06 16:00:00+00:00,3300.57,3352.39,3245.64,3325.8,53957.155918,-3.27152795109e-05,0.0
2025-11-06 20:00:00+00:00,2025-11-06 20:00:00+00:00,3325.94,3336.84,3287.29,3315.43,24126.295642,-3.27152795109e-05,0.0
2025-11-07 00:00:00+00:00,2025-11-07 00:00:00+00:00,3315.44,3365.51,3275.55,3344.75,34035.487534,-3.634830886e-07,0.0
2025-11-07 04:00:00+00:00,2025-11-07 04:00:00+00:00,3344.79,3370.18,3319.88,3358.54,22880.665375,-3.634830886e-07,0.0
2025-11-07 08:00:00+00:00,2025-11-07 08:00:00+00:00,3358.54,3360.85,3225.67,3260.3,32415.766851,-7.3861547609e-06,0.0
2025-11-07 12:00:00+00:00,2025-11-07 12:00:00+00:00,3260.26,3318.71,3194.0,3297.65,69754.037281,-7.3861547609e-06,0.0
2025-11-07 16:00:00+00:00,2025-11-07 16:00:00+00:00,3297.62,3450.0,3273.87,3443.52,50961.42662,1.1325572692e-06,0.0
2025-11-07 20:00:00+00:00,2025-11-07 20:00:00+00:00,3443.46,3473.0,3429.16,3435.66,29800.295237,1.1325572692e-06,0.0
2025-11-08 00:00:00+00:00,2025-11-08 00:00:00+00:00,3435.6,3467.21,3406.66,3453.89,24551.580095,-4.35653612074e-05,0.0
