date,datetime,open,high,low,close,volume
2024-06-08 16:00:00+00:00,2024-06-08 16:00:00+00:00,686.6,687.6,670.9,676.8,7813.705708
2024-06-09 16:00:00+00:00,2024-06-09 16:00:00+00:00,676.8,678.8,635.5,650.7,22947.107598
2024-06-10 16:00:00+00:00,2024-06-10 16:00:00+00:00,650.7,653.2,595.2,597.4,52074.451068
2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,597.3,634.8,590.9,628.0,33935.126445
2024-06-12 16:00:00+00:00,2024-06-12 16:00:00+00:00,628.1,632.9,595.5,596.9,25792.783418
2024-06-13 16:00:00+00:00,2024-06-13 16:00:00+00:00,596.9,612.1,594.5,602.4,10696.733779
2024-06-14 16:00:00+00:00,2024-06-14 16:00:00+00:00,602.3,609.4,590.0,607.3,8903.830893
2024-06-15 16:00:00+00:00,2024-06-15 16:00:00+00:00,607.1,610.8,601.4,610.7,4579.587121
2024-06-16 16:00:00+00:00,2024-06-16 16:00:00+00:00,610.4,616.3,589.9,597.4,11707.943482
2024-06-17 16:00:00+00:00,2024-06-17 16:00:00+00:00,597.4,610.2,574.7,582.3,18608.969007
2024-06-18 16:00:00+00:00,2024-06-18 16:00:00+00:00,582.4,606.2,575.8,592.2,11509.365554
2024-06-19 16:00:00+00:00,2024-06-19 16:00:00+00:00,592.2,608.6,591.4,596.0,7644.720786
2024-06-20 16:00:00+00:00,2024-06-20 16:00:00+00:00,596.2,597.1,577.6,582.9,8949.457234
2024-06-21 16:00:00+00:00,2024-06-21 16:00:00+00:00,583.1,588.0,579.7,586.7,3556.756271
2024-06-22 16:00:00+00:00,2024-06-22 16:00:00+00:00,586.9,593.1,584.4,585.1,4775.470218
2024-06-23 16:00:00+00:00,2024-06-23 16:00:00+00:00,585.1,585.9,557.1,561.5,13746.393302
2024-06-24 16:00:00+00:00,2024-06-24 16:00:00+00:00,561.7,579.4,551.3,577.3,9794.294017
2024-06-25 16:00:00+00:00,2024-06-25 16:00:00+00:00,577.5,584.4,570.7,572.6,8276.234367
2024-06-26 16:00:00+00:00,2024-06-26 16:00:00+00:00,572.7,584.8,566.6,579.4,6200.893514
2024-06-27 16:00:00+00:00,2024-06-27 16:00:00+00:00,579.5,585.1,570.5,572.8,5166.774044
2024-06-28 16:00:00+00:00,2024-06-28 16:00:00+00:00,572.4,574.4,566.0,572.6,3817.419851
2024-06-29 16:00:00+00:00,2024-06-29 16:00:00+00:00,572.7,578.8,568.3,577.6,3111.969927
2024-06-30 16:00:00+00:00,2024-06-30 16:00:00+00:00,577.7,588.1,576.0,577.8,5767.08999
2024-07-01 16:00:00+00:00,2024-07-01 16:00:00+00:00,577.8,583.1,574.7,575.6,4550.70146
2024-07-02 16:00:00+00:00,2024-07-02 16:00:00+00:00,575.5,582.0,552.7,558.3,6918.54299
2024-07-03 16:00:00+00:00,2024-07-03 16:00:00+00:00,558.1,560.1,511.5,525.2,14907.761552
2024-07-04 16:00:00+00:00,2024-07-04 16:00:00+00:00,525.4,529.6,454.3,495.3,39012.251874
2024-07-05 16:00:00+00:00,2024-07-05 16:00:00+00:00,495.3,520.3,492.5,518.4,7855.504388
2024-07-06 16:00:00+00:00,2024-07-06 16:00:00+00:00,518.6,530.8,493.9,498.3,7875.745416
2024-07-07 16:00:00+00:00,2024-07-07 16:00:00+00:00,498.4,524.3,470.9,501.4,15233.450418
2024-07-08 16:00:00+00:00,2024-07-08 16:00:00+00:00,501.5,520.0,497.4,517.0,7010.113742
2024-07-09 16:00:00+00:00,2024-07-09 16:00:00+00:00,516.9,529.6,511.5,525.2,8097.410383
2024-07-10 16:00:00+00:00,2024-07-10 16:00:00+00:00,525.2,545.9,520.5,524.4,10180.031182
2024-07-11 16:00:00+00:00,2024-07-11 16:00:00+00:00,524.3,533.2,517.2,532.3,7596.005463
2024-07-12 16:00:00+00:00,2024-07-12 16:00:00+00:00,532.4,539.4,527.3,532.2,7259.221572
2024-07-13 16:00:00+00:00,2024-07-13 16:00:00+00:00,532.1,540.2,527.3,536.2,6379.153408
2024-07-14 16:00:00+00:00,2024-07-14 16:00:00+00:00,536.3,576.3,534.9,574.0,11814.897112
2024-07-15 16:00:00+00:00,2024-07-15 16:00:00+00:00,573.8,587.5,554.6,576.9,12534.101444
2024-07-16 16:00:00+00:00,2024-07-16 16:00:00+00:00,577.0,584.2,570.2,572.8,17150.605654
2024-07-17 16:00:00+00:00,2024-07-17 16:00:00+00:00,572.7,580.0,561.0,565.6,7836.121951
2024-07-18 16:00:00+00:00,2024-07-18 16:00:00+00:00,565.6,595.4,561.7,591.1,9409.621714
2024-07-19 16:00:00+00:00,2024-07-19 16:00:00+00:00,591.6,598.9,586.5,595.1,10746.946761
2024-07-20 16:00:00+00:00,2024-07-20 16:00:00+00:00,595.0,602.5,588.9,598.7,7123.81679
2024-07-21 16:00:00+00:00,2024-07-21 16:00:00+00:00,599.0,606.5,581.3,592.0,9748.986674
2024-07-22 16:00:00+00:00,2024-07-22 16:00:00+00:00,592.1,596.4,577.7,585.6,7847.781527
2024-07-23 16:00:00+00:00,2024-07-23 16:00:00+00:00,585.3,589.1,577.1,583.2,4144.103765
2024-07-24 16:00:00+00:00,2024-07-24 16:00:00+00:00,583.3,585.8,553.3,564.9,8018.655879
2024-07-25 16:00:00+00:00,2024-07-25 16:00:00+00:00,565.1,580.7,560.9,578.6,5175.422271
2024-07-26 16:00:00+00:00,2024-07-26 16:00:00+00:00,578.6,593.2,576.8,585.5,4086.055753
2024-07-27 16:00:00+00:00,2024-07-27 16:00:00+00:00,585.5,586.6,573.0,580.4,3993.063632
2024-07-28 16:00:00+00:00,2024-07-28 16:00:00+00:00,580.5,597.1,579.0,583.1,4945.285257
2024-07-29 16:00:00+00:00,2024-07-29 16:00:00+00:00,582.9,583.4,566.8,574.0,4494.72812
2024-07-30 16:00:00+00:00,2024-07-30 16:00:00+00:00,574.0,589.5,569.7,587.0,7298.085243
2024-07-31 16:00:00+00:00,2024-07-31 16:00:00+00:00,587.1,593.1,556.8,559.0,6698.474777
2024-08-01 16:00:00+00:00,2024-08-01 16:00:00+00:00,559.1,577.7,547.0,558.9,7248.756589
2024-08-02 16:00:00+00:00,2024-08-02 16:00:00+00:00,558.9,560.4,526.1,532.1,6936.363681
2024-08-03 16:00:00+00:00,2024-08-03 16:00:00+00:00,532.0,534.2,500.9,501.7,9469.969781
2024-08-04 16:00:00+00:00,2024-08-04 16:00:00+00:00,501.8,511.4,398.9,462.0,69516.930844
2024-08-05 16:00:00+00:00,2024-08-05 16:00:00+00:00,462.1,496.2,451.2,488.0,16266.606233
2024-08-06 16:00:00+00:00,2024-08-06 16:00:00+00:00,488.0,498.2,471.9,480.8,14179.547097
2024-08-07 16:00:00+00:00,2024-08-07 16:00:00+00:00,480.4,499.2,467.6,499.1,9596.964289
2024-08-08 16:00:00+00:00,2024-08-08 16:00:00+00:00,499.1,521.6,498.8,501.5,8393.749295
2024-08-09 16:00:00+00:00,2024-08-09 16:00:00+00:00,501.8,517.7,500.9,514.7,5169.109929
2024-08-10 16:00:00+00:00,2024-08-10 16:00:00+00:00,514.6,536.0,513.6,520.4,7026.246666
2024-08-11 16:00:00+00:00,2024-08-11 16:00:00+00:00,520.4,524.0,499.4,519.9,10089.199311
2024-08-12 16:00:00+00:00,2024-08-12 16:00:00+00:00,519.6,527.5,507.7,517.2,9284.488504
2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,517.2,531.7,515.3,525.1,6332.830908
2024-08-14 16:00:00+00:00,2024-08-14 16:00:00+00:00,525.1,531.4,514.1,530.9,7139.358258
2024-08-15 16:00:00+00:00,2024-08-15 16:00:00+00:00,530.8,533.8,509.9,514.9,6978.510567
2024-08-16 16:00:00+00:00,2024-08-16 16:00:00+00:00,514.9,545.0,513.0,534.4,8144.265962
2024-08-17 16:00:00+00:00,2024-08-17 16:00:00+00:00,534.8,547.7,534.5,538.9,5531.68681
2024-08-18 16:00:00+00:00,2024-08-18 16:00:00+00:00,539.0,545.0,529.1,543.5,5105.833714
2024-08-19 16:00:00+00:00,2024-08-19 16:00:00+00:00,543.5,573.9,543.3,562.0,9712.488393
2024-08-20 16:00:00+00:00,2024-08-20 16:00:00+00:00,561.5,575.0,546.3,554.4,11466.037049
2024-08-21 16:00:00+00:00,2024-08-21 16:00:00+00:00,554.5,589.8,553.7,579.8,11895.889297
2024-08-22 16:00:00+00:00,2024-08-22 16:00:00+00:00,579.8,587.2,572.6,580.9,8035.024616
2024-08-23 16:00:00+00:00,2024-08-23 16:00:00+00:00,580.7,597.9,575.0,579.0,10620.052411
2024-08-24 16:00:00+00:00,2024-08-24 16:00:00+00:00,578.5,591.8,568.6,575.4,6828.116024
2024-08-25 16:00:00+00:00,2024-08-25 16:00:00+00:00,575.5,579.3,556.1,558.6,15409.981232
2024-08-26 16:00:00+00:00,2024-08-26 16:00:00+00:00,558.5,561.9,546.7,552.1,8915.555759
2024-08-27 16:00:00+00:00,2024-08-27 16:00:00+00:00,552.1,554.3,521.0,533.7,11344.573718
2024-08-28 16:00:00+00:00,2024-08-28 16:00:00+00:00,533.6,545.4,522.7,541.3,10656.079583
2024-08-29 16:00:00+00:00,2024-08-29 16:00:00+00:00,541.4,543.4,521.9,523.5,6305.764749
2024-08-30 16:00:00+00:00,2024-08-30 16:00:00+00:00,523.7,541.3,521.9,535.9,3116.783709
2024-08-31 16:00:00+00:00,2024-08-31 16:00:00+00:00,535.9,536.1,510.3,520.4,5559.194731
2024-09-01 16:00:00+00:00,2024-09-01 16:00:00+00:00,520.5,525.8,501.8,522.3,6601.360246
2024-09-02 16:00:00+00:00,2024-09-02 16:00:00+00:00,522.5,538.4,520.0,522.1,8239.581937
2024-09-03 16:00:00+00:00,2024-09-03 16:00:00+00:00,522.3,526.2,496.0,509.2,12183.060124
2024-09-04 16:00:00+00:00,2024-09-04 16:00:00+00:00,509.1,513.4,499.7,501.6,6262.916117
2024-09-05 16:00:00+00:00,2024-09-05 16:00:00+00:00,501.6,510.1,488.7,492.8,5782.296769
2024-09-06 16:00:00+00:00,2024-09-06 16:00:00+00:00,492.5,499.3,471.1,497.9,11976.538506
2024-09-07 16:00:00+00:00,2024-09-07 16:00:00+00:00,497.8,506.2,490.7,491.4,9070.93385
2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,491.7,510.5,491.2,506.4,5918.294344
2024-09-09 16:00:00+00:00,2024-09-09 16:00:00+00:00,506.3,526.5,506.1,514.2,5667.142353
2024-09-10 16:00:00+00:00,2024-09-10 16:00:00+00:00,514.2,524.2,506.6,518.3,6013.384911
2024-09-11 16:00:00+00:00,2024-09-11 16:00:00+00:00,518.0,548.7,517.9,535.7,20138.240276
2024-09-12 16:00:00+00:00,2024-09-12 16:00:00+00:00,535.6,554.1,535.0,553.7,6524.721671
2024-09-13 16:00:00+00:00,2024-09-13 16:00:00+00:00,553.7,560.0,549.6,551.1,3972.007744
2024-09-14 16:00:00+00:00,2024-09-14 16:00:00+00:00,551.0,562.1,547.7,561.5,3835.36899
2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,561.6,561.8,534.8,535.3,14188.993983
2024-09-16 16:00:00+00:00,2024-09-16 16:00:00+00:00,535.1,553.0,526.9,550.1,9033.461997
2024-09-17 16:00:00+00:00,2024-09-17 16:00:00+00:00,550.2,551.1,536.8,538.3,4419.500344
2024-09-18 16:00:00+00:00,2024-09-18 16:00:00+00:00,538.2,569.2,537.0,565.2,9606.481097
2024-09-19 16:00:00+00:00,2024-09-19 16:00:00+00:00,565.2,577.2,559.2,570.0,7651.433326
2024-09-20 16:00:00+00:00,2024-09-20 16:00:00+00:00,569.9,587.8,564.3,583.8,8622.444686
2024-09-21 16:00:00+00:00,2024-09-21 16:00:00+00:00,583.7,590.3,577.2,580.7,5482.210911
2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,580.6,601.9,576.2,600.7,13844.490562
2024-09-23 16:00:00+00:00,2024-09-23 16:00:00+00:00,600.5,616.6,598.7,606.4,18159.571724
2024-09-24 16:00:00+00:00,2024-09-24 16:00:00+00:00,606.7,613.6,592.2,593.5,9469.080185
2024-09-25 16:00:00+00:00,2024-09-25 16:00:00+00:00,593.5,602.8,581.0,601.5,10698.237403
2024-09-26 16:00:00+00:00,2024-09-26 16:00:00+00:00,601.6,614.9,591.0,609.0,19942.521477
2024-09-27 16:00:00+00:00,2024-09-27 16:00:00+00:00,609.0,618.5,594.6,601.1,14490.381357
2024-09-28 16:00:00+00:00,2024-09-28 16:00:00+00:00,601.1,602.8,592.6,597.1,5632.903637
2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,597.1,601.1,570.5,571.2,10316.677974
2024-09-30 16:00:00+00:00,2024-09-30 16:00:00+00:00,571.2,583.2,547.4,561.8,8198.026971
2024-10-01 16:00:00+00:00,2024-10-01 16:00:00+00:00,561.4,562.7,536.0,549.4,10991.166496
2024-10-02 16:00:00+00:00,2024-10-02 16:00:00+00:00,549.2,553.1,534.0,541.2,9708.726373
2024-10-03 16:00:00+00:00,2024-10-03 16:00:00+00:00,541.2,557.1,537.1,553.6,6426.535985
2024-10-04 16:00:00+00:00,2024-10-04 16:00:00+00:00,553.6,565.1,551.8,564.7,3743.722813
2024-10-05 16:00:00+00:00,2024-10-05 16:00:00+00:00,564.5,569.3,558.0,567.6,3175.228433
2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,567.6,581.8,563.6,575.8,7158.234652
2024-10-07 16:00:00+00:00,2024-10-07 16:00:00+00:00,575.8,580.3,559.0,578.0,10254.732634
2024-10-08 16:00:00+00:00,2024-10-08 16:00:00+00:00,578.0,586.6,572.9,580.9,11183.804405
2024-10-09 16:00:00+00:00,2024-10-09 16:00:00+00:00,580.9,581.9,562.9,565.3,7361.653299
2024-10-10 16:00:00+00:00,2024-10-10 16:00:00+00:00,565.3,573.3,551.5,571.9,9191.791434
2024-10-11 16:00:00+00:00,2024-10-11 16:00:00+00:00,571.9,579.1,571.1,576.0,4669.130646
2024-10-12 16:00:00+00:00,2024-10-12 16:00:00+00:00,576.0,578.3,565.1,567.1,3370.051013
2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,567.0,588.8,566.1,588.1,7450.083846
2024-10-14 16:00:00+00:00,2024-10-14 16:00:00+00:00,588.1,599.8,577.6,589.5,9288.414102
2024-10-15 16:00:00+00:00,2024-10-15 16:00:00+00:00,589.5,601.2,587.2,595.4,6313.764421
2024-10-16 16:00:00+00:00,2024-10-16 16:00:00+00:00,595.4,606.3,589.0,594.0,5734.055854
2024-10-17 16:00:00+00:00,2024-10-17 16:00:00+00:00,594.1,602.4,585.0,600.8,6479.189877
2024-10-18 16:00:00+00:00,2024-10-18 16:00:00+00:00,600.8,602.5,595.6,596.8,2996.879634
2024-10-19 16:00:00+00:00,2024-10-19 16:00:00+00:00,596.9,600.8,593.1,599.3,3066.723663
2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,599.4,612.0,593.9,595.8,9952.933057
2024-10-21 16:00:00+00:00,2024-10-21 16:00:00+00:00,595.9,601.4,587.0,596.7,9931.218001
2024-10-22 16:00:00+00:00,2024-10-22 16:00:00+00:00,596.7,596.8,578.5,579.8,6471.025807
2024-10-23 16:00:00+00:00,2024-10-23 16:00:00+00:00,579.8,594.4,573.1,592.3,5927.364185
2024-10-24 16:00:00+00:00,2024-10-24 16:00:00+00:00,592.5,598.0,586.3,590.0,5782.257104
2024-10-25 16:00:00+00:00,2024-10-25 16:00:00+00:00,590.0,591.7,565.0,580.8,10058.756795
2024-10-26 16:00:00+00:00,2024-10-26 16:00:00+00:00,580.8,588.6,580.6,587.6,2593.377537
2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,587.7,596.8,585.6,590.9,5584.289265
2024-10-28 16:00:00+00:00,2024-10-28 16:00:00+00:00,590.8,610.8,589.2,610.3,7904.252399
2024-10-29 16:00:00+00:00,2024-10-29 16:00:00+00:00,610.2,612.6,594.5,597.1,8688.875038
2024-10-30 16:00:00+00:00,2024-10-30 16:00:00+00:00,597.0,600.7,576.0,580.8,9578.831243
2024-10-31 16:00:00+00:00,2024-10-31 16:00:00+00:00,580.2,585.7,568.6,572.1,10763.27934
2024-11-01 16:00:00+00:00,2024-11-01 16:00:00+00:00,572.0,577.5,562.6,566.7,5321.896547
2024-11-02 16:00:00+00:00,2024-11-02 16:00:00+00:00,566.8,570.8,546.8,552.1,13271.361921
2024-11-03 16:00:00+00:00,2024-11-03 16:00:00+00:00,551.5,564.8,548.5,559.9,4282.688558
2024-11-04 16:00:00+00:00,2024-11-04 16:00:00+00:00,559.7,570.0,543.5,564.7,5906.476046
2024-11-05 16:00:00+00:00,2024-11-05 16:00:00+00:00,564.7,589.7,559.3,583.8,23894.292635
2024-11-06 16:00:00+00:00,2024-11-06 16:00:00+00:00,583.4,611.5,581.8,597.8,12170.786222
2024-11-07 16:00:00+00:00,2024-11-07 16:00:00+00:00,597.8,610.0,593.1,597.6,9473.563006
2024-11-08 16:00:00+00:00,2024-11-08 16:00:00+00:00,597.6,638.4,588.1,616.7,45289.310989
2024-11-09 16:00:00+00:00,2024-11-09 16:00:00+00:00,616.6,644.9,610.2,640.2,28529.470783
2024-11-10 16:00:00+00:00,2024-11-10 16:00:00+00:00,640.2,643.9,611.7,626.2,32271.93564
2024-11-11 16:00:00+00:00,2024-11-11 16:00:00+00:00,626.2,667.6,611.1,625.5,57656.817405
2024-11-12 16:00:00+00:00,2024-11-12 16:00:00+00:00,625.6,638.2,598.8,629.3,30960.79223
2024-11-13 16:00:00+00:00,2024-11-13 16:00:00+00:00,629.2,660.0,605.0,628.3,49149.441614
2024-11-14 16:00:00+00:00,2024-11-14 16:00:00+00:00,628.1,650.0,603.6,606.8,20930.916173
2024-11-15 16:00:00+00:00,2024-11-15 16:00:00+00:00,606.7,633.9,605.0,623.1,18783.764262
2024-11-16 16:00:00+00:00,2024-11-16 16:00:00+00:00,623.2,647.7,605.0,625.0,26878.165142
2024-11-17 16:00:00+00:00,2024-11-17 16:00:00+00:00,625.1,630.2,611.7,624.1,17795.065936
2024-11-18 16:00:00+00:00,2024-11-18 16:00:00+00:00,624.3,631.1,612.0,615.4,15713.617843
2024-11-19 16:00:00+00:00,2024-11-19 16:00:00+00:00,615.4,621.0,605.1,615.3,17986.964244
2024-11-20 16:00:00+00:00,2024-11-20 16:00:00+00:00,615.3,631.5,593.3,616.7,34759.656838
2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+00:00,617.0,639.8,615.3,624.4,23737.940437
2024-11-22 16:00:00+00:00,2024-11-22 16:00:00+00:00,624.5,681.0,618.5,669.8,53747.239467
2024-11-23 16:00:00+00:00,2024-11-23 16:00:00+00:00,669.9,688.3,637.1,642.7,39291.905733
2024-11-24 16:00:00+00:00,2024-11-24 16:00:00+00:00,642.5,677.0,631.9,649.1,31244.010914
2024-11-25 16:00:00+00:00,2024-11-25 16:00:00+00:00,649.1,654.2,608.0,614.6,42088.105394
2024-11-26 16:00:00+00:00,2024-11-26 16:00:00+00:00,614.6,641.5,600.3,636.8,30925.334618
2024-11-27 16:00:00+00:00,2024-11-27 16:00:00+00:00,636.6,664.3,633.2,646.4,38515.405873
2024-11-28 16:00:00+00:00,2024-11-28 16:00:00+00:00,646.5,663.8,646.3,660.1,18201.856871
2024-11-29 16:00:00+00:00,2024-11-29 16:00:00+00:00,660.2,677.2,647.3,656.5,25550.936392
2024-11-30 16:00:00+00:00,2024-11-30 16:00:00+00:00,656.4,663.0,645.5,662.3,13876.719575
2024-12-01 16:00:00+00:00,2024-12-01 16:00:00+00:00,662.5,667.2,629.4,649.5,24132.711324
2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,649.7,660.8,622.8,642.5,27595.239976
2024-12-03 16:00:00+00:00,2024-12-03 16:00:00+00:00,642.6,794.3,641.8,756.1,125849.842375
